"record_id","month","day","year","Temp","City","Country","Latitude","Longitude"
4672414,7,1,1951,71.28,"Marseille","France","42.59N","6.55E"
4672415,8,1,1951,71.97,"Marseille","France","42.59N","6.55E"
4672416,9,1,1951,71.06,"Marseille","France","42.59N","6.55E"
4672417,10,1,1951,61.07,"Marseille","France","42.59N","6.55E"
4672418,11,1,1951,58.69,"Marseille","France","42.59N","6.55E"
4672419,12,1,1951,52.92,"Marseille","France","42.59N","6.55E"
4672420,1,1,1952,47.98,"Marseille","France","42.59N","6.55E"
4672421,2,1,1952,47.58,"Marseille","France","42.59N","6.55E"
4672422,3,1,1952,53.92,"Marseille","France","42.59N","6.55E"
4672423,4,1,1952,57.41,"Marseille","France","42.59N","6.55E"
4672424,5,1,1952,61.78,"Marseille","France","42.59N","6.55E"
4672425,6,1,1952,70.79,"Marseille","France","42.59N","6.55E"
4672426,7,1,1952,75.53,"Marseille","France","42.59N","6.55E"
4672427,8,1,1952,73.50,"Marseille","France","42.59N","6.55E"
4672428,9,1,1952,66.86,"Marseille","France","42.59N","6.55E"
4672429,10,1,1952,62.64,"Marseille","France","42.59N","6.55E"
4672430,11,1,1952,54.63,"Marseille","France","42.59N","6.55E"
4672431,12,1,1952,51.34,"Marseille","France","42.59N","6.55E"
4672432,1,1,1953,46.07,"Marseille","France","42.59N","6.55E"
4672433,2,1,1953,47.09,"Marseille","France","42.59N","6.55E"
4672434,3,1,1953,51.61,"Marseille","France","42.59N","6.55E"
4672435,4,1,1953,56.09,"Marseille","France","42.59N","6.55E"
4672436,5,1,1953,63.39,"Marseille","France","42.59N","6.55E"
4672437,6,1,1953,64.05,"Marseille","France","42.59N","6.55E"
4672438,7,1,1953,71.15,"Marseille","France","42.59N","6.55E"
4672439,8,1,1953,72.55,"Marseille","France","42.59N","6.55E"
4672440,9,1,1953,70.18,"Marseille","France","42.59N","6.55E"
4672441,10,1,1953,63.99,"Marseille","France","42.59N","6.55E"
4672442,11,1,1953,57.43,"Marseille","France","42.59N","6.55E"
4672443,12,1,1953,56.94,"Marseille","France","42.59N","6.55E"
4672444,1,1,1954,46.88,"Marseille","France","42.59N","6.55E"
4672445,2,1,1954,46.74,"Marseille","France","42.59N","6.55E"
4672446,3,1,1954,52.88,"Marseille","France","42.59N","6.55E"
4672447,4,1,1954,53.61,"Marseille","France","42.59N","6.55E"
4672448,5,1,1954,59.08,"Marseille","France","42.59N","6.55E"
4672449,6,1,1954,67.24,"Marseille","France","42.59N","6.55E"
4672450,7,1,1954,68.45,"Marseille","France","42.59N","6.55E"
4672451,8,1,1954,69.02,"Marseille","France","42.59N","6.55E"
4672452,9,1,1954,69.32,"Marseille","France","42.59N","6.55E"
4672454,11,1,1954,57.99,"Marseille","France","42.59N","6.55E"
4672455,12,1,1954,55.15,"Marseille","France","42.59N","6.55E"
4672456,1,1,1955,54.41,"Marseille","France","42.59N","6.55E"
4672457,2,1,1955,51.14,"Marseille","France","42.59N","6.55E"
4672458,3,1,1955,50.57,"Marseille","France","42.59N","6.55E"
4672459,4,1,1955,56.06,"Marseille","France","42.59N","6.55E"
4672460,5,1,1955,61.21,"Marseille","France","42.59N","6.55E"
4672461,6,1,1955,66.52,"Marseille","France","42.59N","6.55E"
4672462,7,1,1955,72.48,"Marseille","France","42.59N","6.55E"
4672463,8,1,1955,72.24,"Marseille","France","42.59N","6.55E"
4672464,9,1,1955,68.52,"Marseille","France","42.59N","6.55E"
4672465,10,1,1955,61.20,"Marseille","France","42.59N","6.55E"
4672466,11,1,1955,55.79,"Marseille","France","42.59N","6.55E"
4672467,12,1,1955,55.77,"Marseille","France","42.59N","6.55E"
4672468,1,1,1956,52.60,"Marseille","France","42.59N","6.55E"
4672469,2,1,1956,39.39,"Marseille","France","42.59N","6.55E"
4672470,3,1,1956,50.58,"Marseille","France","42.59N","6.55E"
4672471,4,1,1956,52.98,"Marseille","France","42.59N","6.55E"
4672472,5,1,1956,61.57,"Marseille","France","42.59N","6.55E"
4672473,6,1,1956,63.47,"Marseille","France","42.59N","6.55E"
4672474,7,1,1956,69.70,"Marseille","France","42.59N","6.55E"
4672475,8,1,1956,71.80,"Marseille","France","42.59N","6.55E"
4672476,9,1,1956,70.06,"Marseille","France","42.59N","6.55E"
4672477,10,1,1956,60.12,"Marseille","France","42.59N","6.55E"
4672478,11,1,1956,52.80,"Marseille","France","42.59N","6.55E"
4672479,12,1,1956,51.31,"Marseille","France","42.59N","6.55E"
4672480,1,1,1957,49.16,"Marseille","France","42.59N","6.55E"
4672481,2,1,1957,53.15,"Marseille","France","42.59N","6.55E"
4672482,3,1,1957,54.42,"Marseille","France","42.59N","6.55E"
4672483,4,1,1957,54.68,"Marseille","France","42.59N","6.55E"
4672484,5,1,1957,57.93,"Marseille","France","42.59N","6.55E"
4672485,6,1,1957,65.51,"Marseille","France","42.59N","6.55E"
4672486,7,1,1957,70.68,"Marseille","France","42.59N","6.55E"
4672487,8,1,1957,71.22,"Marseille","France","42.59N","6.55E"
4672488,9,1,1957,67.73,"Marseille","France","42.59N","6.55E"
4672489,10,1,1957,62.91,"Marseille","France","42.59N","6.55E"
4672490,11,1,1957,57.10,"Marseille","France","42.59N","6.55E"
4672491,12,1,1957,51.77,"Marseille","France","42.59N","6.55E"
4672492,1,1,1958,50.17,"Marseille","France","42.59N","6.55E"
4672493,2,1,1958,52.30,"Marseille","France","42.59N","6.55E"
4672494,3,1,1958,49.62,"Marseille","France","42.59N","6.55E"
4672495,4,1,1958,52.01,"Marseille","France","42.59N","6.55E"
4672496,5,1,1958,62.11,"Marseille","France","42.59N","6.55E"
4672497,6,1,1958,65.21,"Marseille","France","42.59N","6.55E"
4672498,7,1,1958,69.61,"Marseille","France","42.59N","6.55E"
4672499,8,1,1958,72.51,"Marseille","France","42.59N","6.55E"
4672500,9,1,1958,71.16,"Marseille","France","42.59N","6.55E"
4672501,10,1,1958,63.09,"Marseille","France","42.59N","6.55E"
4672502,11,1,1958,57.04,"Marseille","France","42.59N","6.55E"
4672503,12,1,1958,54.15,"Marseille","France","42.59N","6.55E"
4672504,1,1,1959,50.30,"Marseille","France","42.59N","6.55E"
4672505,2,1,1959,51.83,"Marseille","France","42.59N","6.55E"
4672506,3,1,1959,54.79,"Marseille","France","42.59N","6.55E"
4672507,4,1,1959,55.11,"Marseille","France","42.59N","6.55E"
4672508,5,1,1959,60.51,"Marseille","France","42.59N","6.55E"
4672509,6,1,1959,66.91,"Marseille","France","42.59N","6.55E"
4672510,7,1,1959,73.18,"Marseille","France","42.59N","6.55E"
4672511,8,1,1959,72.07,"Marseille","France","42.59N","6.55E"
4672512,9,1,1959,69.21,"Marseille","France","42.59N","6.55E"
4672513,10,1,1959,61.80,"Marseille","France","42.59N","6.55E"
4672514,11,1,1959,55.43,"Marseille","France","42.59N","6.55E"
4672515,12,1,1959,53.51,"Marseille","France","42.59N","6.55E"
4672516,1,1,1960,50.00,"Marseille","France","42.59N","6.55E"
4672517,2,1,1960,51.34,"Marseille","France","42.59N","6.55E"
4672518,3,1,1960,53.16,"Marseille","France","42.59N","6.55E"
4672519,4,1,1960,54.86,"Marseille","France","42.59N","6.55E"
4672520,5,1,1960,61.99,"Marseille","France","42.59N","6.55E"
4672521,6,1,1960,68.70,"Marseille","France","42.59N","6.55E"
4672522,7,1,1960,69.48,"Marseille","France","42.59N","6.55E"
4672523,8,1,1960,70.34,"Marseille","France","42.59N","6.55E"
4672524,9,1,1960,66.14,"Marseille","France","42.59N","6.55E"
4672525,10,1,1960,61.26,"Marseille","France","42.59N","6.55E"
4672526,11,1,1960,57.57,"Marseille","France","42.59N","6.55E"
4672527,12,1,1960,50.44,"Marseille","France","42.59N","6.55E"
4672528,1,1,1961,49.54,"Marseille","France","42.59N","6.55E"
4672529,2,1,1961,53.62,"Marseille","France","42.59N","6.55E"
4672530,3,1,1961,53.62,"Marseille","France","42.59N","6.55E"
4672531,4,1,1961,58.57,"Marseille","France","42.59N","6.55E"
4672532,5,1,1961,60.72,"Marseille","France","42.59N","6.55E"
4672533,6,1,1961,67.21,"Marseille","France","42.59N","6.55E"
4672534,7,1,1961,71.10,"Marseille","France","42.59N","6.55E"
4672535,8,1,1961,71.80,"Marseille","France","42.59N","6.55E"
4672536,9,1,1961,72.48,"Marseille","France","42.59N","6.55E"
4672537,10,1,1961,63.54,"Marseille","France","42.59N","6.55E"
4672538,11,1,1961,56.45,"Marseille","France","42.59N","6.55E"
4672539,12,1,1961,53.89,"Marseille","France","42.59N","6.55E"
4672540,1,1,1962,53.09,"Marseille","France","42.59N","6.55E"
4672541,2,1,1962,49.10,"Marseille","France","42.59N","6.55E"
4672542,3,1,1962,48.61,"Marseille","France","42.59N","6.55E"
4672543,4,1,1962,55.07,"Marseille","France","42.59N","6.55E"
4672544,5,1,1962,59.20,"Marseille","France","42.59N","6.55E"
4672545,6,1,1962,65.77,"Marseille","France","42.59N","6.55E"
4672546,7,1,1962,71.07,"Marseille","France","42.59N","6.55E"
4672547,8,1,1962,73.68,"Marseille","France","42.59N","6.55E"
4672548,9,1,1962,69.51,"Marseille","France","42.59N","6.55E"
4672549,10,1,1962,63.47,"Marseille","France","42.59N","6.55E"
4672550,11,1,1962,53.63,"Marseille","France","42.59N","6.55E"
4672551,12,1,1962,48.45,"Marseille","France","42.59N","6.55E"
4672552,1,1,1963,45.47,"Marseille","France","42.59N","6.55E"
4672553,2,1,1963,44.73,"Marseille","France","42.59N","6.55E"
4672554,3,1,1963,50.98,"Marseille","France","42.59N","6.55E"
4672555,4,1,1963,55.45,"Marseille","France","42.59N","6.55E"
4672556,5,1,1963,60.32,"Marseille","France","42.59N","6.55E"
4672557,6,1,1963,65.58,"Marseille","France","42.59N","6.55E"
4672558,7,1,1963,73.13,"Marseille","France","42.59N","6.55E"
4672559,8,1,1963,70.29,"Marseille","France","42.59N","6.55E"
4672560,9,1,1963,67.76,"Marseille","France","42.59N","6.55E"
4672561,10,1,1963,62.16,"Marseille","France","42.59N","6.55E"
4672562,11,1,1963,60.43,"Marseille","France","42.59N","6.55E"
4672563,12,1,1963,50.49,"Marseille","France","42.59N","6.55E"
4672564,1,1,1964,49.27,"Marseille","France","42.59N","6.55E"
4672565,2,1,1964,51.32,"Marseille","France","42.59N","6.55E"
4672566,3,1,1964,51.72,"Marseille","France","42.59N","6.55E"
4672567,4,1,1964,55.46,"Marseille","France","42.59N","6.55E"
4672568,5,1,1964,63.40,"Marseille","France","42.59N","6.55E"
4672569,6,1,1964,69.05,"Marseille","France","42.59N","6.55E"
4672570,7,1,1964,73.18,"Marseille","France","42.59N","6.55E"
4672571,8,1,1964,72.26,"Marseille","France","42.59N","6.55E"
4672572,9,1,1964,69.98,"Marseille","France","42.59N","6.55E"
4672573,10,1,1964,60.24,"Marseille","France","42.59N","6.55E"
4672574,11,1,1964,57.46,"Marseille","France","42.59N","6.55E"
4672575,12,1,1964,51.40,"Marseille","France","42.59N","6.55E"
4672576,1,1,1965,50.43,"Marseille","France","42.59N","6.55E"
4672577,2,1,1965,45.39,"Marseille","France","42.59N","6.55E"
4672578,3,1,1965,51.52,"Marseille","France","42.59N","6.55E"
4672579,4,1,1965,54.38,"Marseille","France","42.59N","6.55E"
4672580,5,1,1965,60.54,"Marseille","France","42.59N","6.55E"
4672581,6,1,1965,66.56,"Marseille","France","42.59N","6.55E"
4672582,7,1,1965,70.35,"Marseille","France","42.59N","6.55E"
4672583,8,1,1965,70.78,"Marseille","France","42.59N","6.55E"
4672584,9,1,1965,65.48,"Marseille","France","42.59N","6.55E"
4672585,10,1,1965,64.45,"Marseille","France","42.59N","6.55E"
4672586,11,1,1965,57.30,"Marseille","France","42.59N","6.55E"
4672587,12,1,1965,54.00,"Marseille","France","42.59N","6.55E"
4672588,1,1,1966,49.73,"Marseille","France","42.59N","6.55E"
4672589,2,1,1966,54.79,"Marseille","France","42.59N","6.55E"
4672590,3,1,1966,51.53,"Marseille","France","42.59N","6.55E"
4672591,4,1,1966,56.79,"Marseille","France","42.59N","6.55E"
4672592,5,1,1966,61.55,"Marseille","France","42.59N","6.55E"
4672593,6,1,1966,68.16,"Marseille","France","42.59N","6.55E"
4672594,7,1,1966,68.67,"Marseille","France","42.59N","6.55E"
4672595,8,1,1966,70.35,"Marseille","France","42.59N","6.55E"
4672596,9,1,1966,69.40,"Marseille","France","42.59N","6.55E"
4672597,10,1,1966,64.89,"Marseille","France","42.59N","6.55E"
4672598,11,1,1966,52.96,"Marseille","France","42.59N","6.55E"
4672599,12,1,1966,52.22,"Marseille","France","42.59N","6.55E"
4672600,1,1,1967,49.88,"Marseille","France","42.59N","6.55E"
4672601,2,1,1967,50.94,"Marseille","France","42.59N","6.55E"
4672602,3,1,1967,54.23,"Marseille","France","42.59N","6.55E"
4672603,4,1,1967,55.02,"Marseille","France","42.59N","6.55E"
4672604,5,1,1967,60.76,"Marseille","France","42.59N","6.55E"
4672605,6,1,1967,64.91,"Marseille","France","42.59N","6.55E"
4672606,7,1,1967,73.99,"Marseille","France","42.59N","6.55E"
4672607,8,1,1967,73.28,"Marseille","France","42.59N","6.55E"
4672608,9,1,1967,68.11,"Marseille","France","42.59N","6.55E"
4672609,10,1,1967,65.53,"Marseille","France","42.59N","6.55E"
4672610,11,1,1967,59.11,"Marseille","France","42.59N","6.55E"
4672611,12,1,1967,50.16,"Marseille","France","42.59N","6.55E"
4672612,1,1,1968,49.46,"Marseille","France","42.59N","6.55E"
4672613,2,1,1968,51.66,"Marseille","France","42.59N","6.55E"
4672614,3,1,1968,52.53,"Marseille","France","42.59N","6.55E"
4672615,4,1,1968,56.41,"Marseille","France","42.59N","6.55E"
4672616,5,1,1968,60.68,"Marseille","France","42.59N","6.55E"
4672618,7,1,1968,71.31,"Marseille","France","42.59N","6.55E"
4672619,8,1,1968,69.77,"Marseille","France","42.59N","6.55E"
4672620,9,1,1968,67.73,"Marseille","France","42.59N","6.55E"
4672621,10,1,1968,64.70,"Marseille","France","42.59N","6.55E"
4672622,11,1,1968,56.91,"Marseille","France","42.59N","6.55E"
4672623,12,1,1968,51.70,"Marseille","France","42.59N","6.55E"
4672624,1,1,1969,50.92,"Marseille","France","42.59N","6.55E"
4672625,2,1,1969,46.95,"Marseille","France","42.59N","6.55E"
4672626,3,1,1969,51.57,"Marseille","France","42.59N","6.55E"
4672627,4,1,1969,54.91,"Marseille","France","42.59N","6.55E"
4672628,5,1,1969,61.00,"Marseille","France","42.59N","6.55E"
4672629,6,1,1969,63.26,"Marseille","France","42.59N","6.55E"
4672630,7,1,1969,70.45,"Marseille","France","42.59N","6.55E"
4672631,8,1,1969,71.69,"Marseille","France","42.59N","6.55E"
4672632,9,1,1969,68.00,"Marseille","France","42.59N","6.55E"
4672633,10,1,1969,64.71,"Marseille","France","42.59N","6.55E"
4672634,11,1,1969,57.18,"Marseille","France","42.59N","6.55E"
4672635,12,1,1969,48.04,"Marseille","France","42.59N","6.55E"
4672636,1,1,1970,52.31,"Marseille","France","42.59N","6.55E"
4672637,2,1,1970,50.43,"Marseille","France","42.59N","6.55E"
4672638,3,1,1970,48.91,"Marseille","France","42.59N","6.55E"
4672639,4,1,1970,53.38,"Marseille","France","42.59N","6.55E"
4672640,5,1,1970,59.47,"Marseille","France","42.59N","6.55E"
4672641,6,1,1970,68.29,"Marseille","France","42.59N","6.55E"
4672642,7,1,1970,70.74,"Marseille","France","42.59N","6.55E"
4672643,8,1,1970,72.20,"Marseille","France","42.59N","6.55E"
4672644,9,1,1970,70.73,"Marseille","France","42.59N","6.55E"
4672645,10,1,1970,62.52,"Marseille","France","42.59N","6.55E"
4672646,11,1,1970,58.76,"Marseille","France","42.59N","6.55E"
4672647,12,1,1970,50.67,"Marseille","France","42.59N","6.55E"
4672648,1,1,1971,49.85,"Marseille","France","42.59N","6.55E"
4672649,2,1,1971,50.40,"Marseille","France","42.59N","6.55E"
4672650,3,1,1971,47.04,"Marseille","France","42.59N","6.55E"
4672651,4,1,1971,56.92,"Marseille","France","42.59N","6.55E"
4672652,5,1,1971,61.26,"Marseille","France","42.59N","6.55E"
4672653,6,1,1971,64.65,"Marseille","France","42.59N","6.55E"
4672654,7,1,1971,72.51,"Marseille","France","42.59N","6.55E"
4672655,8,1,1971,75.60,"Marseille","France","42.59N","6.55E"
4672656,9,1,1971,69.01,"Marseille","France","42.59N","6.55E"
4672657,10,1,1971,63.73,"Marseille","France","42.59N","6.55E"
4672658,11,1,1971,54.14,"Marseille","France","42.59N","6.55E"
4672659,12,1,1971,53.66,"Marseille","France","42.59N","6.55E"
4672660,1,1,1972,50.56,"Marseille","France","42.59N","6.55E"
4672661,2,1,1972,52.09,"Marseille","France","42.59N","6.55E"
4672662,3,1,1972,53.67,"Marseille","France","42.59N","6.55E"
4672663,4,1,1972,54.27,"Marseille","France","42.59N","6.55E"
4672664,5,1,1972,58.77,"Marseille","France","42.59N","6.55E"
4672665,6,1,1972,64.54,"Marseille","France","42.59N","6.55E"
4672666,7,1,1972,70.50,"Marseille","France","42.59N","6.55E"
4672667,8,1,1972,69.40,"Marseille","France","42.59N","6.55E"
4672668,9,1,1972,64.51,"Marseille","France","42.59N","6.55E"
4672669,10,1,1972,61.22,"Marseille","France","42.59N","6.55E"
4672670,11,1,1972,58.06,"Marseille","France","42.59N","6.55E"
4672671,12,1,1972,53.59,"Marseille","France","42.59N","6.55E"
4672672,1,1,1973,51.03,"Marseille","France","42.59N","6.55E"
4672673,2,1,1973,48.52,"Marseille","France","42.59N","6.55E"
4672674,3,1,1973,49.89,"Marseille","France","42.59N","6.55E"
4672675,4,1,1973,52.17,"Marseille","France","42.59N","6.55E"
4672676,5,1,1973,61.82,"Marseille","France","42.59N","6.55E"
4672677,6,1,1973,67.87,"Marseille","France","42.59N","6.55E"
4672678,7,1,1973,72.21,"Marseille","France","42.59N","6.55E"
4672679,8,1,1973,74.70,"Marseille","France","42.59N","6.55E"
4672680,9,1,1973,70.50,"Marseille","France","42.59N","6.55E"
4672681,10,1,1973,61.91,"Marseille","France","42.59N","6.55E"
4672682,11,1,1973,56.81,"Marseille","France","42.59N","6.55E"
4672683,12,1,1973,51.31,"Marseille","France","42.59N","6.55E"
4672684,1,1,1974,53.56,"Marseille","France","42.59N","6.55E"
4672685,2,1,1974,51.44,"Marseille","France","42.59N","6.55E"
4672686,3,1,1974,52.98,"Marseille","France","42.59N","6.55E"
4672687,4,1,1974,53.55,"Marseille","France","42.59N","6.55E"
4672688,5,1,1974,59.90,"Marseille","France","42.59N","6.55E"
4672689,6,1,1974,65.94,"Marseille","France","42.59N","6.55E"
4672690,7,1,1974,70.66,"Marseille","France","42.59N","6.55E"
4672691,8,1,1974,73.24,"Marseille","France","42.59N","6.55E"
4672692,9,1,1974,67.59,"Marseille","France","42.59N","6.55E"
4672693,10,1,1974,55.22,"Marseille","France","42.59N","6.55E"
4672694,11,1,1974,55.70,"Marseille","France","42.59N","6.55E"
4672695,12,1,1974,53.92,"Marseille","France","42.59N","6.55E"
4672696,1,1,1975,53.19,"Marseille","France","42.59N","6.55E"
4672697,2,1,1975,51.08,"Marseille","France","42.59N","6.55E"
4672698,3,1,1975,49.85,"Marseille","France","42.59N","6.55E"
4672699,4,1,1975,54.46,"Marseille","France","42.59N","6.55E"
4672700,5,1,1975,59.35,"Marseille","France","42.59N","6.55E"
4672701,6,1,1975,64.72,"Marseille","France","42.59N","6.55E"
4672702,7,1,1975,72.15,"Marseille","France","42.59N","6.55E"
4672703,8,1,1975,73.44,"Marseille","France","42.59N","6.55E"
4672704,9,1,1975,69.47,"Marseille","France","42.59N","6.55E"
4672705,10,1,1975,61.03,"Marseille","France","42.59N","6.55E"
4672706,11,1,1975,55.49,"Marseille","France","42.59N","6.55E"
4672707,12,1,1975,52.08,"Marseille","France","42.59N","6.55E"
4672708,1,1,1976,50.94,"Marseille","France","42.59N","6.55E"
4672709,2,1,1976,51.33,"Marseille","France","42.59N","6.55E"
4672710,3,1,1976,50.85,"Marseille","France","42.59N","6.55E"
4672711,4,1,1976,53.32,"Marseille","France","42.59N","6.55E"
4672712,5,1,1976,61.37,"Marseille","France","42.59N","6.55E"
4672713,6,1,1976,68.70,"Marseille","France","42.59N","6.55E"
4672714,7,1,1976,72.05,"Marseille","France","42.59N","6.55E"
4672715,8,1,1976,70.65,"Marseille","France","42.59N","6.55E"
4672716,9,1,1976,65.74,"Marseille","France","42.59N","6.55E"
4672717,10,1,1976,61.26,"Marseille","France","42.59N","6.55E"
4672718,11,1,1976,54.43,"Marseille","France","42.59N","6.55E"
4672719,12,1,1976,52.76,"Marseille","France","42.59N","6.55E"
4672720,1,1,1977,51.54,"Marseille","France","42.59N","6.55E"
4672721,2,1,1977,53.72,"Marseille","France","42.59N","6.55E"
4672722,3,1,1977,54.15,"Marseille","France","42.59N","6.55E"
4672723,4,1,1977,54.87,"Marseille","France","42.59N","6.55E"
4672724,5,1,1977,59.03,"Marseille","France","42.59N","6.55E"
4672725,6,1,1977,64.59,"Marseille","France","42.59N","6.55E"
4672726,7,1,1977,69.42,"Marseille","France","42.59N","6.55E"
4672727,8,1,1977,69.06,"Marseille","France","42.59N","6.55E"
4672728,9,1,1977,66.47,"Marseille","France","42.59N","6.55E"
4672729,10,1,1977,64.99,"Marseille","France","42.59N","6.55E"
4672730,11,1,1977,56.78,"Marseille","France","42.59N","6.55E"
4672731,12,1,1977,53.22,"Marseille","France","42.59N","6.55E"
4672732,1,1,1978,49.50,"Marseille","France","42.59N","6.55E"
4672733,2,1,1978,50.10,"Marseille","France","42.59N","6.55E"
4672734,3,1,1978,53.04,"Marseille","France","42.59N","6.55E"
4672735,4,1,1978,52.42,"Marseille","France","42.59N","6.55E"
4672736,5,1,1978,58.60,"Marseille","France","42.59N","6.55E"
4672737,6,1,1978,64.83,"Marseille","France","42.59N","6.55E"
4672738,7,1,1978,69.27,"Marseille","France","42.59N","6.55E"
4672739,8,1,1978,71.08,"Marseille","France","42.59N","6.55E"
4672740,9,1,1978,68.80,"Marseille","France","42.59N","6.55E"
4672741,10,1,1978,61.36,"Marseille","France","42.59N","6.55E"
4672742,11,1,1978,55.54,"Marseille","France","42.59N","6.55E"
4672743,12,1,1978,54.48,"Marseille","France","42.59N","6.55E"
4672744,1,1,1979,49.21,"Marseille","France","42.59N","6.55E"
4672745,2,1,1979,51.20,"Marseille","France","42.59N","6.55E"
4672746,3,1,1979,53.06,"Marseille","France","42.59N","6.55E"
4672747,4,1,1979,53.13,"Marseille","France","42.59N","6.55E"
4672748,5,1,1979,60.88,"Marseille","France","42.59N","6.55E"
4672749,6,1,1979,68.61,"Marseille","France","42.59N","6.55E"
4672750,7,1,1979,72.07,"Marseille","France","42.59N","6.55E"
4672751,8,1,1979,71.54,"Marseille","France","42.59N","6.55E"
4672752,9,1,1979,67.79,"Marseille","France","42.59N","6.55E"
4672753,10,1,1979,63.28,"Marseille","France","42.59N","6.55E"
4672754,11,1,1979,54.93,"Marseille","France","42.59N","6.55E"
4672755,12,1,1979,53.08,"Marseille","France","42.59N","6.55E"
4672756,1,1,1980,49.77,"Marseille","France","42.59N","6.55E"
4672757,2,1,1980,52.71,"Marseille","France","42.59N","6.55E"
4672758,3,1,1980,51.73,"Marseille","France","42.59N","6.55E"
4672759,4,1,1980,52.76,"Marseille","France","42.59N","6.55E"
4672760,5,1,1980,57.51,"Marseille","France","42.59N","6.55E"
4672761,6,1,1980,64.19,"Marseille","France","42.59N","6.55E"
4672762,7,1,1980,67.44,"Marseille","France","42.59N","6.55E"
4672763,8,1,1980,73.38,"Marseille","France","42.59N","6.55E"
4672764,9,1,1980,70.02,"Marseille","France","42.59N","6.55E"
4672766,11,1,1980,55.01,"Marseille","France","42.59N","6.55E"
4672767,12,1,1980,48.73,"Marseille","France","42.59N","6.55E"
4672768,1,1,1981,48.75,"Marseille","France","42.59N","6.55E"
4672769,2,1,1981,47.18,"Marseille","France","42.59N","6.55E"
4672770,3,1,1981,53.68,"Marseille","France","42.59N","6.55E"
4672771,4,1,1981,56.40,"Marseille","France","42.59N","6.55E"
4672772,5,1,1981,59.66,"Marseille","France","42.59N","6.55E"
4672773,6,1,1981,67.67,"Marseille","France","42.59N","6.55E"
4672774,7,1,1981,69.44,"Marseille","France","42.59N","6.55E"
4672775,8,1,1981,73.21,"Marseille","France","42.59N","6.55E"
4672776,9,1,1981,69.98,"Marseille","France","42.59N","6.55E"
4672777,10,1,1981,63.47,"Marseille","France","42.59N","6.55E"
4672778,11,1,1981,56.28,"Marseille","France","42.59N","6.55E"
4672779,12,1,1981,52.99,"Marseille","France","42.59N","6.55E"
4672780,1,1,1982,53.71,"Marseille","France","42.59N","6.55E"
4672781,2,1,1982,50.49,"Marseille","France","42.59N","6.55E"
4672783,4,1,1982,54.37,"Marseille","France","42.59N","6.55E"
4672784,5,1,1982,61.37,"Marseille","France","42.59N","6.55E"
4672785,6,1,1982,68.75,"Marseille","France","42.59N","6.55E"
4672786,7,1,1982,75.49,"Marseille","France","42.59N","6.55E"
4672787,8,1,1982,73.00,"Marseille","France","42.59N","6.55E"
4672788,9,1,1982,71.48,"Marseille","France","42.59N","6.55E"
4672789,10,1,1982,62.12,"Marseille","France","42.59N","6.55E"
4672790,11,1,1982,57.88,"Marseille","France","42.59N","6.55E"
4672791,12,1,1982,53.03,"Marseille","France","42.59N","6.55E"
4672792,1,1,1983,52.10,"Marseille","France","42.59N","6.55E"
4672793,2,1,1983,46.94,"Marseille","France","42.59N","6.55E"
4672794,3,1,1983,51.84,"Marseille","France","42.59N","6.55E"
4672795,4,1,1983,54.82,"Marseille","France","42.59N","6.55E"
4672796,5,1,1983,60.29,"Marseille","France","42.59N","6.55E"
4672797,6,1,1983,67.66,"Marseille","France","42.59N","6.55E"
4672799,8,1,1983,72.87,"Marseille","France","42.59N","6.55E"
4672800,9,1,1983,69.97,"Marseille","France","42.59N","6.55E"
4672801,10,1,1983,63.43,"Marseille","France","42.59N","6.55E"
4672802,11,1,1983,58.60,"Marseille","France","42.59N","6.55E"
4672803,12,1,1983,52.56,"Marseille","France","42.59N","6.55E"
4672804,1,1,1984,50.30,"Marseille","France","42.59N","6.55E"
4672805,2,1,1984,47.79,"Marseille","France","42.59N","6.55E"
4672806,3,1,1984,50.13,"Marseille","France","42.59N","6.55E"
4672807,4,1,1984,54.17,"Marseille","France","42.59N","6.55E"
4672809,6,1,1984,65.09,"Marseille","France","42.59N","6.55E"
4672810,7,1,1984,72.31,"Marseille","France","42.59N","6.55E"
4672811,8,1,1984,70.87,"Marseille","France","42.59N","6.55E"
4672812,9,1,1984,66.15,"Marseille","France","42.59N","6.55E"
4672813,10,1,1984,62.15,"Marseille","France","42.59N","6.55E"
4672814,11,1,1984,59.46,"Marseille","France","42.59N","6.55E"
4672815,12,1,1984,52.33,"Marseille","France","42.59N","6.55E"
4672816,1,1,1985,44.34,"Marseille","France","42.59N","6.55E"
4672817,2,1,1985,50.98,"Marseille","France","42.59N","6.55E"
4672818,3,1,1985,50.05,"Marseille","France","42.59N","6.55E"
4672819,4,1,1985,56.19,"Marseille","France","42.59N","6.55E"
4672820,5,1,1985,59.00,"Marseille","France","42.59N","6.55E"
4672821,6,1,1985,66.70,"Marseille","France","42.59N","6.55E"
4672822,7,1,1985,74.31,"Marseille","France","42.59N","6.55E"
4672823,8,1,1985,72.33,"Marseille","France","42.59N","6.55E"
4672824,9,1,1985,71.75,"Marseille","France","42.59N","6.55E"
4672825,10,1,1985,65.44,"Marseille","France","42.59N","6.55E"
4672826,11,1,1985,53.70,"Marseille","France","42.59N","6.55E"
4672827,12,1,1985,54.37,"Marseille","France","42.59N","6.55E"
4672828,1,1,1986,50.08,"Marseille","France","42.59N","6.55E"
4672829,2,1,1986,46.25,"Marseille","France","42.59N","6.55E"
